,gene,score
293,310,0.00039801937964512035
839,880,0.0003955754800699651
586,615,0.00039373277832055464
740,781,0.0003918827715096995
300,317,0.00038701661833329126
361,382,0.00038639184640487656
781,822,0.0003827060900221113
562,591,0.0003794716758420691
788,829,0.0003789187176153064
874,917,0.0003779315884457901
413,437,0.0003768258320633322
942,987,0.00037318177783163264
91,97,0.00036942279257345945
499,524,0.00036852389166597277
480,505,0.0003681269008666277
637,669,0.00036575624835677445
804,845,0.000360281701432541
124,132,0.00035960302921012044
73,78,0.00035572641354519874
784,825,0.0003524827479850501
442,466,0.000351371883880347
161,170,0.00035093298356514424
411,435,0.00034864325425587595
792,833,0.00034748739562928677
664,697,0.00034706509904935956
689,725,0.00034695156500674784
356,377,0.00034608046917128377
539,568,0.0003370731428731233
567,596,0.0003340704715810716
371,394,0.00033173098927363753
337,358,0.00032237241975963116
570,599,0.00032055156771093607
430,454,0.0003176428144797683
421,445,0.0003147616807837039
922,967,0.0003124343929812312
289,305,0.0003085527569055557
949,994,0.00030639892793260515
20,21,0.00030504469759762287
388,412,0.00029807956889271736
825,866,0.0002973789523821324
583,612,0.0002956070165964775
612,644,0.0002946159729617648
826,867,0.0002925914668594487
396,420,0.00029069528682157397
871,914,0.00029050299781374633
909,954,0.0002819329565681983
276,291,0.000281896092928946
261,276,0.00028172123711556196
274,289,0.0002813330793287605
197,206,0.00028100679628551006
321,338,0.000280065112747252
208,220,0.0002791340375551954
97,103,0.0002757529291557148
827,868,0.0002743304066825658
53,55,0.0002669082059583161
627,659,0.00025847954384516925
624,656,0.0002570293399912771
31,32,0.0002525343152228743
264,279,0.00025158782955259085
685,721,0.0002501981216482818
688,724,0.0002486046578269452
577,606,0.0002484928845660761
837,878,0.0002481461415300146
565,594,0.00024719694920349866
580,609,0.0002445006321067922
320,337,0.00024080864386633039
33,34,0.00023583881556987762
622,654,0.00023454639449482784
94,100,0.00023341858468484133
136,144,0.00023309144307859242
674,708,0.0002323509252164513
939,984,0.00023091006733011454
151,160,0.00023001373483566567
219,232,0.00022923073265701532
380,404,0.00022570957662537694
296,313,0.0002239894965896383
284,299,0.00021908948838245124
187,196,0.00021637507597915828
879,923,0.00021336056670406833
682,717,0.0002116463365382515
377,400,0.00021033953817095608
762,803,0.00020475088967941701
778,819,0.00020302209304645658
484,509,0.00020239144942024723
954,999,0.0001991404642467387
395,419,0.00019618746591731906
81,87,0.00019055446318816394
952,997,0.00019009329844266176
89,95,0.0001867606770247221
223,236,0.0001860718912212178
759,800,0.00018380792607786134
844,885,0.00018277759954798967
394,418,0.0001821497135097161
906,951,0.0001782464823918417
272,287,0.0001751942836563103
628,660,0.00017429919171263464
132,140,0.00017419870710000396
693,730,0.0001707724150037393
314,331,0.00017024812404997647
451,475,0.0001661231799516827
709,747,0.00016596373461652547
446,470,0.0001651141355978325
179,188,0.0001632020139368251
260,275,0.0001631246122997254
950,995,0.00015979869931470603
724,763,0.00015863037697272375
511,536,0.00015802530833752826
812,853,0.00015653282753191888
350,371,0.00015487612108699977
873,916,0.00015483618699363433
418,442,0.00015459904534509405
192,201,0.00015344218991231173
530,557,0.0001524713879916817
821,862,0.0001501774531789124
100,106,0.00014745764201506972
606,637,0.00014719552564201877
263,278,0.0001467994588892907
340,361,0.0001465444511268288
679,714,0.00014442210522247478
836,877,0.0001442022439732682
815,856,0.0001439921761630103
366,388,0.00014053736231289804
743,784,0.00014044865383766592
908,953,0.00013589087029686198
464,488,0.00013467056123772636
859,901,0.0001321810850640759
237,250,0.0001320179580943659
87,93,0.00012636417523026466
384,408,0.00012301711831241846
438,462,0.00011008966248482466
930,975,0.00010890169505728409
317,334,0.00010850091348402202
404,428,0.0001056718101608567
164,173,0.00010519656643737108
69,74,0.00010300514986738563
646,678,9.701882663648576e-05
412,436,9.369039980811067e-05
938,983,9.169461918645538e-05
297,314,9.131249680649489e-05
862,904,9.073293767869473e-05
117,123,8.880135283106938e-05
294,311,8.711096597835422e-05
287,302,8.710336987860501e-05
25,26,8.476321818307042e-05
738,779,8.353405246452894e-05
575,604,8.288119306598674e-05
213,225,8.2066108006984e-05
748,789,8.19865963421762e-05
728,769,8.076766971498728e-05
349,370,7.831552647985518e-05
936,981,7.592135079903528e-05
165,174,7.514864773838781e-05
207,217,7.124044350348413e-05
528,555,6.653665332123637e-05
229,242,6.603189831366763e-05
222,235,6.514854248962365e-05
487,512,5.561113357543945e-05
542,571,5.521578714251518e-05
99,105,4.911446012556553e-05
579,608,4.9040449084714055e-05
574,603,4.775144043378532e-05
306,323,4.599447129294276e-05
209,221,4.492118750931695e-05
292,308,3.809576446656138e-05
42,43,3.481964813545346e-05
616,648,3.454682882875204e-05
437,461,3.4229306038469076e-05
112,118,3.2571537303738296e-05
475,499,3.1614548788638785e-05
687,723,3.1572708394378424e-05
737,778,2.9414804885163903e-05
916,961,2.613644755911082e-05
926,971,2.4851819034665823e-05
171,180,1.9825973140541464e-05
108,114,1.7735554138198495e-05
582,611,1.7055252101272345e-05
644,676,1.3885059161111712e-05
303,320,1.2100121239200234e-05
423,447,6.7229411797598004e-06
167,176,6.205111276358366e-06
642,674,4.223213181830943e-06
218,231,3.918888978660107e-06
129,137,2.5896733859553933e-06
592,621,9.248469723388553e-07
172,181,-4.441390046849847e-07
373,396,-4.5581982703879476e-06
159,168,-6.090878741815686e-06
596,626,-8.31985380500555e-06
103,109,-1.10883847810328e-05
409,433,-1.228079418069683e-05
849,890,-1.3013624993618578e-05
785,826,-1.6145873814821243e-05
943,988,-1.734461693558842e-05
923,968,-1.892695581773296e-05
236,249,-2.064686850644648e-05
86,92,-2.117411349900067e-05
338,359,-2.1241838112473488e-05
348,369,-2.260319160996005e-05
386,410,-2.787388802971691e-05
450,474,-3.1604518881067634e-05
